problem_id,category,solver_rule,solver_predicted,solver_correct,solver_parse_ok,answer,solver_explanation
eac0e775,equation,unknown_operator_fallback,,False,False,<@<(,parse_error: no examples extracted from question text.
ead0e1dd,equation,unknown_operator_fallback,,False,False,911,parse_error: no examples extracted from question text.
ead8fe28,equation,unknown_operator_fallback,,False,False,141,parse_error: no examples extracted from question text.
eafc7e67,equation,unknown_operator_fallback,,False,True,9044,No rule matched all 3 example(s). Test case: 85 * 67 = ?
eb0dcb97,equation,unknown_operator_fallback,,False,False,${,parse_error: no examples extracted from question text.
eb1a62f7,equation,unknown_operator_fallback,,False,False,>!>},parse_error: no examples extracted from question text.
eb354353,equation,unknown_operator_fallback,,False,False,\%<%,parse_error: no examples extracted from question text.
eb68289b,equation,unknown_operator_fallback,,False,True,-82,No rule matched all 3 example(s). Test case: 72 - 55 = ?
ebc56423,equation,unknown_operator_fallback,,False,False,-(`,parse_error: no examples extracted from question text.
ec2099f5,equation,unknown_operator_fallback,,False,False,:]'\,parse_error: no examples extracted from question text.
ec37a5e7,equation,unknown_operator_fallback,,False,True,-17,No rule matched all 5 example(s). Test case: 42 - 59 = ?
ec694941,equation,unknown_operator_fallback,,False,True,1261,No rule matched all 2 example(s). Test case: 54 * 63 = ?
ec8b4875,equation,unknown_operator_fallback,,False,False,"|""]",parse_error: no examples extracted from question text.
ec92f091,equation,unknown_operator_fallback,,False,False,</,parse_error: no examples extracted from question text.
ed561f79,equation,unknown_operator_fallback,,False,True,38,No rule matched all 4 example(s). Test case: 41 + 96 = ?
ed61a9d6,equation,unknown_operator_fallback,,False,False,"!""""!",parse_error: no examples extracted from question text.
ed80cf3e,equation,reverse_concat,1431,True,True,1431,examples_parsed=1; rule=reverse_concat; input=(31 * 14); predicted=1431; expected=1431; match=YES
edb43422,equation,unknown_operator_fallback,,False,False,@^$,parse_error: no examples extracted from question text.
edf364da,equation,unknown_operator_fallback,,False,False,$(%,parse_error: no examples extracted from question text.
ee49f4b7,equation,unknown_operator_fallback,,False,False,)(^(,parse_error: no examples extracted from question text.
ee9239e9,equation,unknown_operator_fallback,,False,True,2629,No rule matched all 3 example(s). Test case: 26 * 29 = ?
eeae398e,equation,unknown_operator_fallback,,False,True,3770,No rule matched all 1 example(s). Test case: 65 / 58 = ?
ef1b13ac,equation,unknown_operator_fallback,,False,True,8,No rule matched all 2 example(s). Test case: 74 + 66 = ?
ef6bc241,equation,unknown_operator_fallback,,False,False,$55,parse_error: no examples extracted from question text.
efa7edc3,equation,unknown_operator_fallback,,False,False,//:},parse_error: no examples extracted from question text.
efc95486,equation,unknown_operator_fallback,,False,False,'/,parse_error: no examples extracted from question text.
efc9691d,equation,unknown_operator_fallback,,False,False,+$(,parse_error: no examples extracted from question text.
f01f112b,equation,unknown_operator_fallback,,False,False,$^>,parse_error: no examples extracted from question text.
f06547b1,equation,unknown_operator_fallback,,False,False,"[%""",parse_error: no examples extracted from question text.
f09672d3,equation,unknown_operator_fallback,,False,False,@],parse_error: no examples extracted from question text.
f0a2d457,equation,forward_concat,,False,False,22,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
f1680db9,equation,unknown_operator_fallback,,False,False,:|#>,parse_error: no examples extracted from question text.
f2209ca5,equation,unknown_operator_fallback,,False,False,>#<,parse_error: no examples extracted from question text.
f2399f16,equation,unknown_operator_fallback,,False,False,">}""",parse_error: no examples extracted from question text.
f28681ad,equation,unknown_operator_fallback,,False,True,4314,No rule matched all 5 example(s). Test case: 14 * 43 = ?
f29193ea,equation,unknown_operator_fallback,,False,False,@%^,parse_error: no examples extracted from question text.
f297547e,equation,unknown_operator_fallback,,False,False,@},parse_error: no examples extracted from question text.
f299569f,equation,unknown_operator_fallback,,False,False,7992,parse_error: no examples extracted from question text.
f2a25cf9,equation,unknown_operator_fallback,,False,False,:!,parse_error: no examples extracted from question text.
f2afd89d,equation,unknown_operator_fallback,,False,True,6102,No rule matched all 4 example(s). Test case: 84 * 24 = ?
f2fa334a,equation,unknown_operator_fallback,,False,False,545,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f2ff37b2,equation,unknown_operator_fallback,,False,False,2639,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f333b67f,equation,unknown_operator_fallback,,False,False,100,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f35a488d,equation,unknown_operator_fallback,,False,False,162,parse_error: no examples extracted from question text.
f36fe07e,equation,unknown_operator_fallback,,False,False,"?""}",parse_error: no examples extracted from question text.
f3959455,equation,unknown_operator_fallback,,False,False,:$,parse_error: no examples extracted from question text.
f3c73290,equation,unknown_operator_fallback,,False,False,`[$,parse_error: no examples extracted from question text.
f3ce6fa4,equation,unknown_operator_fallback,,False,False,"""{",parse_error: no examples extracted from question text.
f3cecf2f,equation,unknown_operator_fallback,,False,False,031,parse_error: no examples extracted from question text.
f3e08a24,equation,unknown_operator_fallback,,False,True,0548,No rule matched all 3 example(s). Test case: 48 + 05 = ?
f45dd620,equation,unknown_operator_fallback,,False,False,-??,parse_error: no examples extracted from question text.
f463ee16,equation,unknown_operator_fallback,,False,False,78,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f4d3e67f,equation,unknown_operator_fallback,,False,False,%(,parse_error: no examples extracted from question text.
f4ecefa4,equation,unknown_operator_fallback,,False,False,86,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f4f92956,equation,unknown_operator_fallback,,False,False,(`)),parse_error: no examples extracted from question text.
f5126d48,equation,unknown_operator_fallback,,False,False,${&@,parse_error: no examples extracted from question text.
f519ace9,equation,unknown_operator_fallback,,False,False,-(,parse_error: no examples extracted from question text.
f52edbc1,equation,unknown_operator_fallback,,False,False,?{,parse_error: no examples extracted from question text.
f624f57c,equation,unknown_operator_fallback,,False,False,[,parse_error: no examples extracted from question text.
f642e7b5,equation,unknown_operator_fallback,,False,True,-74,No rule matched all 4 example(s). Test case: 73 - 48 = ?
f66f0fe0,equation,unknown_operator_fallback,,False,False,7793,parse_error: no examples extracted from question text.
f6ca90f6,equation,unknown_operator_fallback,,False,False,31,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f6db706e,equation,unknown_operator_fallback,,False,True,4,No rule matched all 3 example(s). Test case: 94 * 54 = ?
f7828fc1,equation,unknown_operator_fallback,,False,False,"@${""",parse_error: no examples extracted from question text.
f7d26b8d,equation,unknown_operator_fallback,,False,False,/@,parse_error: no examples extracted from question text.
f7d90ae3,equation,forward_concat,9819,True,True,9819,examples_parsed=2; rule=forward_concat; input=(98 / 19); predicted=9819; expected=9819; match=YES
f7e8ca63,equation,unknown_operator_fallback,,False,False,>}{`,parse_error: no examples extracted from question text.
f80d2e10,equation,unknown_operator_fallback,,False,False,{)^],parse_error: no examples extracted from question text.
f8731f21,equation,unknown_operator_fallback,,False,False,<)$<,parse_error: no examples extracted from question text.
f8bbabab,equation,unknown_operator_fallback,,False,False,>^`>,parse_error: no examples extracted from question text.
f8d6abd1,equation,unknown_operator_fallback,,False,False,5543,parse_error: no examples extracted from question text.
f901d1cc,equation,unknown_operator_fallback,,False,False,-<),parse_error: no examples extracted from question text.
f93475e9,equation,unknown_operator_fallback,,False,True,4443,No rule matched all 4 example(s). Test case: 24 * 28 = ?
f94810f5,equation,unknown_operator_fallback,,False,False,1592,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f96e1e6e,equation,unknown_operator_fallback,,False,True,041,No rule matched all 1 example(s). Test case: 85 - 28 = ?
f971f8dd,equation,unknown_operator_fallback,,False,False,131,parse_error: no examples extracted from question text.
f9799a68,equation,unknown_operator_fallback,,False,False,&:/?,parse_error: no examples extracted from question text.
f9983eb7,equation,unknown_operator_fallback,,False,False,1983,parse_error: no examples extracted from question text.
f9a33aa1,equation,unknown_operator_fallback,,False,False,/((`,parse_error: no examples extracted from question text.
f9bd3119,equation,unknown_operator_fallback,,False,False,)2,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
f9ff29fa,equation,unknown_operator_fallback,,False,True,8482,No rule matched all 2 example(s). Test case: 23 * 98 = ?
fa4d703a,equation,unknown_operator_fallback,,False,False,"^^""""",parse_error: no examples extracted from question text.
fa5dfa46,equation,unknown_operator_fallback,,False,False,-^},parse_error: no examples extracted from question text.
fa714b83,equation,unknown_operator_fallback,,False,False,/,parse_error: no examples extracted from question text.
fa7426d3,equation,unknown_operator_fallback,,False,False,65,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
fa952980,equation,unknown_operator_fallback,,False,True,71,No rule matched all 4 example(s). Test case: 18 $ 54 = ?
fae3ee40,equation,unknown_operator_fallback,,False,False,{$,parse_error: no examples extracted from question text.
faf1121c,equation,unknown_operator_fallback,,False,False,))[,parse_error: no examples extracted from question text.
fb3f7b77,equation,unknown_operator_fallback,,False,True,62,No rule matched all 2 example(s). Test case: 46 - 83 = ?
fb440865,equation,unknown_operator_fallback,,False,False,@@,parse_error: no examples extracted from question text.
fb4bc935,equation,unknown_operator_fallback,,False,True,-6,No rule matched all 4 example(s). Test case: 64 - 25 = ?
fb623471,equation,unknown_operator_fallback,,False,True,-21,No rule matched all 3 example(s). Test case: 08 - 29 = ?
fba40625,equation,unknown_operator_fallback,,False,False,'>&,parse_error: no examples extracted from question text.
